"ID","mean_accuracy","mean_search","mean_confidence","mean_final_accuracy","AccStronger","MaxPoints","DotDiff","dprime","meta_dprime","mratio"
"qfqqcg",0.71,0.11,1.75,0.72,0.9,7130,2.74642857142857,1.12431706209583,0.73744877702216,0.655908196970245
"qfrirw",0.65,0.13,1.96,0.68,0.8,6720,3.08928571428572,1.31298147897337,0.0436608861318528,0.0332532383975374
"qfxfal",0.76,0.06,2.43,0.77,0.98,7655,3.18214285714286,1.47380199209706,1.78420111102244,1.21061114083834
"qgegor",0.82,0.21,2.81,0.88,0.96,8575,3.23214285714286,1.78892357268171,1.49300324480457,0.834581905903596
"qgsxyv",0.85,0.31,2.01,0.93,0.86,9010,2.99642857142857,2.18240525226226,0.646289690658816,0.296136425619797
"qhjbdc",0.74,0.75,2.33,0.91,0.96,8275,2.79285714285714,1.45339823940103,0.873134170066546,0.600753562510422
"qidndc",0.6,0,2.2,0.6,0.68,6000,1.33571428571429,0.491429793833267,0.668725237669643,1.36077471504817
"qkxdlc",0.82,0.6,2.38,0.97,0.94,8950,2.93571428571429,1.78143311300461,1.66587104191228,0.93512971649134
"qnskfi",0.77,0.16,2.61,0.87,0.98,8545,3.19642857142857,1.48898504014086,1.90568558270582,1.2798554258984
"qogqua",0.693877551020408,0.0408163265306122,1.46938775510204,0.704081632653061,0.84,7080,2.58214285714286,1.00087556504666,0.642999404701056,0.642436909398504
"qozgyz",0.79,0.08,2.66,0.83,0.86,8245,2.90357142857143,1.99994306989441,1.50773130023361,0.753887109553177
"qpcbmy",0.72,0.31,2.57,0.82,0.82,7790,2.37142857142857,1.12224482135841,1.57287223772857,1.40154109673208
"qpknfg",0.81,0.28,1.36,0.9,0.94,8665,2.96071428571428,1.8040895187185,0.417015297712205,0.231150003026692
"qpunhj",0.69,0.74,1.56,0.75,0.82,6530,2.81071428571428,0.965815740295936,-0.432855063846278,-0.448175615478835
"qrhngp",0.646464646464647,0.252525252525253,2.18181818181818,0.737373737373737,0.92,7125,2.75,0.773128202344957,1.39540552275147,1.80488244836898
"qstero",0.828282828282828,0.656565656565657,1.46464646464646,0.96969696969697,0.96,8940,3.16428571428571,1.97773022332614,1.31299982637013,0.663892279586003
"qsveuf",0.68,0.24,2.09,0.73,0.82,7045,3.08928571428571,1.00772618091746,1.30667850726863,1.29666027539246
"qwjohq",0.8,0.47,2.09,0.94,0.96,8880,3.26071428571428,1.59352403190541,1.32537135993499,0.831723484176274
"qwuoax",0.62,0.24,1.51,0.67,0.76,6565,2.32142857142857,0.6117135469043,-0.0515702148485637,-0.0843045165658749
"qxomlv",0.69,0.04,1.68,0.7,0.8,6980,2.75714285714286,0.955286327237401,0.815547828360596,0.853720821817982
"qxyoxz",0.61,0.02,1.18,0.6,0.84,5960,2.76071428571429,1.54479464249114,0.049874367095917,0.0322854350501174
"qzqbxm",0.7,0.71,1.81,0.87,0.94,8030,2.85714285714286,1.24959667473979,0.835478713726233,0.668598701177087
"raiien",0.7,0.95,2.52,0.93,0.9,8090,3.22857142857143,1.3649135772375,1.08410602506805,0.794267155919285
"raulaz",0.78,0.46,2.52,0.97,0.98,9200,3.40714285714286,2.60685253689982,2.79655185400646,1.07276948520158
"rbmaov",0.64,0.17,1.43,0.68,0.88,6715,2.75,0.704497006741004,0.337480330631067,0.479037281069863
"rbvojg",0.77,0.01,2.9,0.78,0.94,7795,3.31071428571429,2.06219300070374,2.50569138853197,1.2150615328812
"rciguo",0.83,0.45,2.22,0.97,0.9,9160,3.16785714285714,1.85660380480744,1.36951091803232,0.737643063364488
"rcnozv",0.81,0.12,2.15,0.83,1,8195,3.83928571428571,1.87576228830952,1.49438396392521,0.796680887145878
"rdagus",0.72,0.56,1.92,0.91,0.92,8505,3.23214285714286,1.26211471132568,1.32868637710768,1.05274612932138
"rdbssq",0.85,0.08,2.87,0.88,0.98,8745,3.25,2.05277996672723,2.54980481783044,1.24212280865914
"rdjdwd",0.75,0.3,1.26,0.86,0.96,8435,2.95,1.60470868271181,1.19330778201902,0.743628918366941
"rdwchy",0.84,0.44,1.59,0.9,0.98,8735,3.69285714285714,1.96231714743298,0.559779641860483,0.285264613109437
"remicc",0.65,0.15,1.79,0.71,0.88,6950,2.53928571428571,0.729009761150553,0.692212202157324,0.94952391455616
"rezzyp",0.85,0.12,2.14,0.86,1,8495,3.21785714285714,2.01630034483192,1.21642647928509,0.603296271015859
"rhavsq",0.64,0,2.68,0.64,0.9,6400,2.59285714285714,0.698182074111846,0.21571365132247,0.308964751919301
"riwsez",0.73,0.16,1.2,0.77,0.74,7605,2.71428571428571,1.23016414733283,0.202804889542521,0.164860022934525
"rjyjlg",0.75,0.39,1.51,0.76,0.88,7120,3.00357142857143,1.21490884700868,0.175105565845426,0.144130620397214
"rkcvfz",0.6,0.35,2.13,0.64,1,6000,3.06428571428571,1.26066965026329,0.194172243310429,0.154023096589877
"rknolh",0.85,0.45,2.13,0.98,1,9245,3.35357142857143,1.93811692172081,1.89162232855451,0.976010429172135
"rmaczh",0.82,0.61,1.88,0.99,1,9205,3.52142857142857,2.35958864673694,2.06861809416211,0.876685899053966
"rmopmn",0.82,0.8,2.76,0.97,0.94,8835,3.53928571428571,1.82040288782508,0.303249229393655,0.16658357961405
"rmwgqs",0.83,0.61,1.87,0.97,1,9005,3.29642857142857,2.36398083539576,1.46277754761082,0.618777244598912
"roelld",0.81,0.7,1.21,0.88,1,7910,2.91785714285714,1.71736934890948,-0.0491104193634224,-0.0285963059691307
"ropqoj",0.65,0.77,1.97,0.9,0.94,8105,2.73928571428571,0.862352164836533,-0.0163943831282975,-0.0190112390236827
"rprqfi",0.66,0.07,2.5,0.7,0.86,6965,2.35357142857143,0.779639455829131,0.735188991745694,0.942985871544732
"rqkgfv",0.61,0.23,1.38,0.68,0.86,6685,2.69642857142857,0.573893458004035,0.46233853966757,0.80561737238747
"rqzdvs",0.75,0.76,1.67,0.98,0.94,8970,3.07142857142857,1.34364609613534,0.778523952636202,0.579411464726786
"rqzshj",0.71,0.72,1.68,0.88,0.94,7915,2.71071428571428,1.08000248612814,0.166892078653369,0.154529346734825
"rrmesi",0.82,0.35,2.56,0.94,0.96,9060,3.18928571428571,1.76811625643254,2.04789719237039,1.15823673071269
"rrpatk",0.74,0.17,2.85,0.75,0.88,7265,3.07142857142857,1.32841233329043,-0.79878800227411,-0.601310287669147
"rstsnh",0.76,0.51,1.62,0.83,0.94,7745,2.77857142857143,1.46278441939021,1.21779146601851,0.832516022098573
"rtulhu",0.78,0.66,2.14,1,0.94,9235,3.15357142857143,2.06043246962878,1.51629831582696,0.735912648522836
"rtxupj",0.787878787878788,0.222222222222222,2.03030303030303,0.838383838383838,0.94,8260,2.87142857142857,1.56876154626706,0.615662136462334,0.392451063023141
"rukzhk",0.68,0,2.08,0.65,0.8,6500,2.63928571428571,0.869885586427839,0.222962734792828,0.256312713156242
"rwburd",0.69,0.02,1.35,0.69,0.86,6890,2.63214285714286,0.975568492364495,0.446275910621371,0.457452156475172
"rwyest",0.76,0.08,2.74,0.76,0.9,7560,2.72142857142857,1.46278441939021,0.64090433292069,0.438139977719932
"rwzpep",0.67,0.03,2.04,0.67,0.84,6685,2.69642857142857,0.694044161444853,0.766491011946979,1.10438363223358
"rxtzup",0.81,0.93,1.94,1,0.96,8890,3.3,1.82470070929352,0.841975033377633,0.461431855147152
"sanzxy",0.778947368421053,0.0105263157894737,2.24210526315789,0.789473684210526,1,7895,2.99642857142857,1.49989733568982,1.63732002637949,1.09162139795819
"sauxzf",0.79,0.28,1.22,0.84,1,8170,3.03571428571428,1.60026296662802,-0.397468397089629,-0.248376926404259
"sbgsnp",0.83,0.54,2.21,0.97,0.94,9055,3.49285714285714,1.89126254673546,2.14819645481058,1.13585311490392
"scntot",0.69,0.23,2.14,0.79,0.94,7755,2.79642857142857,1.32554168383991,1.20557115128109,0.909493202649589
"sdwqvn",0.85,0.01,1.77,0.82,0.84,8095,3.53571428571428,2.06305565354317,0.419283177565593,0.203234060528372
"seggwv",0.77,0.37,2.38,0.89,0.98,8505,3.3,1.93194499019739,2.10041301077469,1.08720125129447
"senyuo",0.8,0.14,1.56,0.82,0.84,8055,2.60714285714286,1.64001853981967,0.583130903579872,0.355563604569978
"sfadvb",0.73,0.66,1.55,0.88,0.9,8095,2.82142857142857,1.17799119439615,0.392796891753429,0.333446373472071
"sftkat",0.67,0.16,2.01,0.71,0.838235294117647,6980,2.8,0.889111706387809,0.570398108949106,0.641537058674506
"siblig",0.77,0.4,1.53,0.92,0.857142857142857,8835,2.95357142857143,1.87376178473587,1.04590252843797,0.558183295741302
"sicirx",0.72,0.07,1.89,0.73,0.88,7235,2.38214285714286,1.12174790718027,0.213069397356141,0.189944100623938
"sjbaqj",0.82,0.07,2.84,0.84,0.84,8365,2.92857142857143,1.76154280012025,0.734699894141766,0.417077515284676
"sjsouq",0.63,0.02,2.78,0.62,0.92,6190,2.61428571428571,0.668318256915085,-0.824921623932929,-1.23432453834303
"skeetv",0.73,0.01,2.01,0.72,0.98,7195,3.19642857142857,1.27789896764293,0.273578752021526,0.214084805566546
"snshfr",0.802083333333333,0.885416666666667,1.92708333333333,0.989583333333333,0.9,8870,3.26785714285714,1.61843363202995,0.391987267432238,0.242201632290958
"soychp",0.74,0,1.71,0.72,0.88,7200,2.98214285714286,1.36795490686007,-0.666750808761367,-0.487407008387281
"srvvpn",0.83,0.32,1.73,0.9,0.92,8630,3.3,1.81650594667518,1.28017447706274,0.704745547024436
"ssmshi",0.63,0.18,2.02,0.64,0.86,6310,2.18214285714286,0.875214697422533,1.26250516395726,1.44250909825358
"ssrwqq",0.72,0.6,1.56,0.82,0.96,7695,2.86428571428571,2.33320296591257,1.25559309815031,0.538141394681117
"sstnyt",0.75,0.13,2.24,0.78,0.98,7705,3.00357142857143,2.04087041649899,1.80183258199579,0.882874565395847
"stueok",0.71875,0.145833333333333,2.19791666666667,0.78125,0.98,7585,3.29642857142857,1.61466630241481,1.51507427271804,0.93832036406047
"supifp",0.74,0.03,1.09,0.75,0.96,7485,2.91428571428571,1.31698207404447,0.36211966098781,0.27496172356829
"swlyjv",0.74,0.97,1.32,0.75,0.74,6295,2.325,1.1928160769283,0.162236218827938,0.136011093383084
"sxeqsx",0.757575757575758,0,1.90909090909091,0.757575757575758,0.94,7600,3.01071428571429,1.36178023280174,1.04918539198973,0.770451330337733
"szuaim",0.84,0.41,2.19,0.94,0.92,8940,2.94285714285714,1.7964382384431,1.17774209583394,0.655598433962662
"taarym",0.71,0.5,1.8,0.83,0.877551020408163,7720,2.68214285714285,1.29222220196319,1.19998800377661,0.928623577240463
"tfnhuh",0.78,0.25,1.95,0.8,0.78,7755,2.88928571428571,1.492479709997,0.703935482241006,0.471654976296074
"thsqoy",0.72,0.36,1.78,0.77,0.92,7295,2.7,1.24139503562892,0.369583083431128,0.29771593475391
"tiircw",0.71,0,2.14,0.72,0.94,7200,2.91071428571428,1.09434844994929,0.0731978851912154,0.0668871831404407
"tjpjme",0.75,0.02,2.86,0.74,0.9,7390,2.96428571428571,1.33787178887416,1.66686959595669,1.24591131214403
"tjslvz",0.622448979591837,0.683673469387755,1.57142857142857,0.816326530612245,0.82,7275,2.79285714285714,0.650967190569038,1.00132000820893,1.53820349583768
"tjxwnl",0.74,0.68,1.94,0.83,0.94,7660,2.82857142857143,1.47681098191338,0.721353910734352,0.488453782893567
"tkddyw",0.64,0.09,2.13,0.66,0.72,6540,2.31071428571429,0.881028138042556,0.272619182934905,0.309433003514056
"tkiuxl",0.72,0.84,1.6,0.9,1,7950,2.69285714285714,1.15063005507686,0.586246355627681,0.509500297720385
"tlbhgj",0.76,0.29,2.26,0.84,0.94,8060,2.99285714285714,1.5018059080417,0.931179341601645,0.620039737901862
"tljqgt",0.755102040816326,0.642857142857143,1.48979591836735,0.86734693877551,0.96,8045,2.71428571428571,1.35782625970826,0.799267435493819,0.588637485671802
"tlmbpc",0.72,0.36,2.52,0.81,0.64,7650,3.02857142857143,1.12412262274001,1.04450173055994,0.929170634440218
"tnojna",0.78,0.26,2.1,0.89,0.92,8575,3.42857142857143,1.54255013965497,-0.152456149119472,-0.0988338370340249
"togdqf",0.62,0.12,2.36,0.67,0.82,6640,2.35,0.599607931100312,0.894586535109085,1.49195247212203
"tsgzjk",0.683673469387755,0.326530612244898,2.52040816326531,0.806122448979592,0.84,7725,2.77857142857143,0.927667503516086,1.19254636865433,1.28553211590822
"tuahjl",0.73,0.58,2.1,0.94,0.88,8735,3.66428571428572,1.32681839639325,0.701290043810044,0.52855013596163
"tudrgk",0.66,0,2.02,0.67,0.76,6700,3.09285714285714,0.87879061768306,0.379701089528293,0.432072306972711
"tunbov",0.6,0.63,2.95,0.62,0.82,5330,2.48928571428571,0.79343319486867,0.642981664055319,0.810379081961332
"tusseo",0.696969696969697,0.373737373737374,2.62626262626263,0.808080808080808,0.94,7750,2.74285714285714,1.28266223265218,1.84396721167966,1.43760934464162
"tvfgvw",0.744897959183674,0.5,1.19387755102041,0.846938775510204,0.98,7890,2.58571428571428,1.21066352232355,0.178460469536958,0.147407158344417
"tvnyeh",0.68,1,2.45,0.82,0.94,6950,2.98571428571429,1.14862781325552,1.47618050413387,1.28516869180625
"twhwwl",0.7,0.45,1.75,0.84,0.96,7950,2.46071428571428,1.02339777611736,0.496743009470209,0.485386055219691
"txkdyt",0.727272727272727,0.0707070707070707,2.32323232323232,0.737373737373737,0.94,7350,2.60714285714286,1.29280958621341,0.93365968294275,0.722194275861928
"tycaqn",0.73,0.26,2.56,0.79,0.92,7620,2.67142857142857,1.32749228992126,1.00215981429249,0.754927031894048
"tykzjy",0.62,0.25,1.75,0.72,0.88,7030,2.83571428571428,0.597411192242838,0.468357230504055,0.783977998044728
"tzlsew",0.7,0.18,1.6,0.71,0.92,6980,2.45357142857143,1.13086591044191,1.12799868036474,0.997464571130232
"uamkuy",0.84,0,2.43,0.84,0.98,8400,3.22142857142857,1.85175631327846,0.880642986202986,0.475571747690625
"udzhke",0.71,0,1.48,0.71,0.96,7100,3.03928571428571,1.12431706209583,1.11388296279708,0.990719611352955
"ufguqm",0.7,0.18,2.85,0.75,0.9,7320,2.68928571428571,0.986788034752569,1.84418891044044,1.86888049458652
"ufhfuv",0.8,0.7,1.74,0.86,0.96,7935,2.71071428571429,1.7535068337359,1.03091093167916,0.587913837485748
"ufhprl",0.75,0.01,2.39,0.75,0.94,7495,2.42857142857143,1.46910637262164,0.869930675781959,0.592149548864562
"ugcqsq",0.73,0,1.71,0.7,0.94,7000,3.20357142857143,1.34383162260083,0.830413424071152,0.617944547594424
"ugfplf",0.81,0.43,2.19,0.95,0.94,8940,3.19642857142857,1.74311105091676,1.126505744332,0.646261604353628
"uhbswz",0.82,0.77,1.67,1,0.96,9045,3.30714285714286,2.35427149863334,1.68209062406223,0.714484555005101
"uhsxyv",0.6,0.01,2.28,0.6,0.76,5980,2.15,0.499515991358102,0.243786290097677,0.488045016206313
"uibzfo",0.61,0.31,2.75,0.68,0.56,6410,2.05357142857143,0.43992636736602,0.428095839417418,0.973107936177059
"uirolo",0.66,0.04,1.34,0.65,0.8,6480,2.00357142857143,0.762032755628488,0.0735347650095128,0.0964981681776459
"ujazba",0.75,0.06,1.92,0.76,0.96,7555,2.69285714285714,1.38548143109484,0.794567503031719,0.573495598857529
"ukkrwh",0.68,0.6,1.34,0.78,0.88,7080,2.67857142857143,0.969969966185001,0.552159227176803,0.569253942313808
"ulcuhw",0.68,0.73,2.26,0.92,0.86,8340,2.86428571428571,0.843576237104373,1.02475055165409,1.21476934339878
"umsydg",0.85,0.73,1.92,0.98,0.94,8940,2.98571428571428,2.02607749187986,1.4687666789518,0.724931146433606
"upspxt",0.747474747474748,0.696969696969697,1.73737373737374,0.929292929292929,0.92,8580,2.99642857142857,1.32265494227871,0.635978841798293,0.480835039789446
"uqgulm",0.74,0.72,1.15,0.85,0.92,7735,2.83571428571428,1.26970875567268,-0.217527962346336,-0.171321148550394
"uqpkkw",0.806122448979592,0.683673469387755,1.35714285714286,0.969387755102041,0.96,8830,2.93571428571428,1.68157423617643,0.450343817067732,0.267810844968537
"uracvw",0.63,0,1.89,0.63,0.82,6300,2.425,0.606986834803486,1.27480676250339,2.10022143711917
"usduom",0.8,0.27,1.55,0.9,0.88,8715,2.63928571428571,1.6697941408851,1.13086208698508,0.677246409779386
"ushmwj",0.71,0.97,1.7,0.88,0.86,7610,2.56071428571428,1.05326079090203,0.443838582532287,0.421394764113622
"utivyu",0.69,0.12,1.37,0.71,0.86,6965,2.61071428571429,0.95692829127449,0.0292574046985456,0.0305742916844678
"uueazc",0.78,0.01,1.92,0.78,0.98,7795,3.2,1.5515583633531,0.930869649391532,0.599957869054834
"uwnxou",0.717171717171717,0.626262626262626,1.65656565656566,0.919191919191919,0.88,8480,2.75357142857143,1.40189881363523,1.06594298351643,0.760356577200003
"uxwsge",0.79,0.97,1.39,0.99,0.96,8665,3.72142857142857,1.60865268255149,0.112383613262783,0.0698619499919222
"vcemew",0.69,0.07,1.16,0.71,0.94,7065,2.22857142857143,0.979381653014469,-0.104676709943677,-0.106880407266656
"vcuixl",0.62,0.17,2.06,0.61,0.62,5940,1.75,0.593940662268341,0.0796531899248388,0.134109676243806
"vdydgj",0.76,0.46,2.02,0.84,0.94,7975,2.71071428571429,1.37866115973955,0.537441932642565,0.389828877709224
"vewebq",0.68,0.34,2.55,0.73,0.82,6980,2.96785714285714,0.933587091648101,1.78814448107575,1.91534833447521
"vgxwui",0.71,0.24,2.31,0.77,0.86,7460,2.33571428571428,1.0883418691391,0.507101642934447,0.465939662264003
"vhcpzn",0.606060606060606,0,2.5959595959596,0.616161616161616,0.8,6100,3.00714285714286,0.556012616074122,1.01136747614398,1.81896497832193
"vlxrmt",0.81,0.1,1.87,0.86,0.96,8505,3.01785714285714,2.0744314928004,1.01290313472989,0.488279867638585
"vmwiiv",0.76,0.08,2.94,0.76,0.96,7560,3.21428571428571,1.57888229246631,2.20257189806078,1.395019697523
"vmxmde",0.74,0.11,2.33,0.81,0.96,8015,3.6,1.36795490686007,1.05063276732548,0.768031725356393
"vndqrn",0.727272727272727,0.424242424242424,2.75757575757576,0.727272727272727,0.88,6805,2.57142857142857,1.21356749649194,1.26922988253206,1.04586674099382
"vnrxhl",0.83,0.49,2.08,0.95,0.9,8925,3.26428571428571,1.96904208749357,1.92141319602684,0.975811135897373
"vokgop",0.67,0.18,1.84,0.75,0.82,7410,2.8,0.868217946089522,0.803866934515924,0.925881500303654
"vovqnr",0.84,0.27,2.24,0.93,0.88,8955,3.44285714285714,2.23704576585126,1.62659955881792,0.727119482152814
"vpeoav",0.82,0.28,2.02,0.89,0.94,8550,2.63928571428571,1.80279270967381,1.94155604680078,1.07697132142945
"vppufq",0.6,0.04,1.54,0.61,0.84,6080,2.275,0.490359200376465,0.452847312422991,0.923501204984682
"vqiuhs",0.73,0.59,2.46,0.92,0.942307692307692,8490,3.04285714285714,1.25755302836574,1.01238155032443,0.805040843200133
"vrodkk",0.74,0.26,2.03,0.8,0.94,7720,2.96071428571428,1.47681098191338,0.54674332797093,0.370218893729082
"vsohaa",0.78,0.32,2.7,0.89,0.94,8650,3.42142857142857,2.14677603557603,1.54508708047392,0.719724393634446
"vtshoo",0.77,0.44,1.65,0.89,0.84,8365,2.98571428571429,1.23349456196869,0.879572845060489,0.713073954421548
"vumkpn",0.73,0.32,2.86,0.81,0.72,7760,2.93928571428571,1.15563916729524,0.435119168627396,0.376518190920949
"vuxvkr",0.793814432989691,0.381443298969072,2.07216494845361,0.948453608247423,0.84,9150,3.14285714285714,1.79535758202549,1.0931550183785,0.608878715484201
"vwwhkg",0.73,0.27,1.91,0.77,0.9,7565,2.68214285714286,1.25755302836574,0.75510088260534,0.600452518162703
"vzwblg",0.83,1,1.65,0.93,0.94,8050,3.03928571428571,2.08093019641122,0.154114911701695,0.0740605869276549
"waiosh",0.74,0.45,1.56,0.81,0.88,7725,2.94642857142857,1.28685238585067,0.382887089064372,0.297537692181584
"waqmdf",0.68,0.78,1.97,0.75,0.88,6660,2.37142857142857,0.912339537931356,-0.00545003182682773,-0.00597368808457557
"wblvzc",0.74,0.1,2.33,0.73,0.979591836734694,7205,2.88571428571429,1.36074752042904,0.986852477458803,0.725228201883956
"wcpavc",0.71,0.01,2.67,0.72,0.84,7195,3.27857142857143,1.46523379268552,0.644987867441882,0.440194507294109
"wduzij",0.77,0.51,1.53,0.92,0.98,8675,3.01428571428571,1.45099731131738,0.791642372299911,0.545585002897879
"webcou",0.804123711340206,0.381443298969072,2.51546391752577,0.958762886597938,0.96,9105,3.67857142857143,1.67478070592654,2.25472830330188,1.34628270753483
"wedehs",0.65,0.19,1.73,0.67,0.68,6530,2.51428571428572,0.635167660807064,0.222842456797941,0.350840369477864
"wetvle",0.69,0.05,1.99,0.69,0.94,6815,2.89285714285714,1.20528071956075,0.969000960256254,0.803962881451711
"wfwfen",0.84,0.47,2.4,0.96,1,8990,3.58214285714286,2.64707536786637,2.73798202621868,1.03434230073532
"wgyuhs",0.78,0.37,2.25,0.81,0.9,7720,3.05,1.66827162823104,1.36155282124683,0.816145763199582
"whcayi",0.75,0.23,2.29,0.81,0.96,7850,3.725,1.45459922217906,0.735724547423544,0.505791929629517
"wijioo",0.81,0.03,2.26,0.82,0.92,8185,3.00357142857143,1.87576228830952,1.33897087039687,0.713827588251375
"wixagw",0.79,0.78,1.47,0.91,0.9,8245,2.92142857142857,1.55687736395148,0.752709873702864,0.483474094447893
"wizxub",0.78,0.02,2.5,0.69,0.9,6875,3.45357142857143,1.50689988262463,-0.183804762841194,-0.121975431122242
"wjieli",0.7,0,1.62,0.7,0.84,7000,2.31428571428571,0.986788034752568,-0.418682689980856,-0.424288373222764
"wlblkz",0.68,0.14,1.16,0.71,0.88,7030,2.94285714285714,1.07070471188283,0.786043364741344,0.73413645799605
"wlkttx",0.82,0.35,2.83,0.94,0.9,9045,2.9,1.77606694748745,1.00677915698703,0.566858787846535
"wmfglg",0.74,0.01,2.92,0.74,0.9,7395,3.11785714285714,1.4800368234089,1.53650440970371,1.03815282525522
"wmuiyt",0.75,0.02,2.56,0.76,0.9,7590,2.96071428571428,1.31595062213582,0.91401083727861,0.694563171219257
"wnmwin",0.82,0.01,2.02,0.82,0.96078431372549,8195,3.15,1.79480071738731,0.0563160887566236,0.0313773491458166
"wnyjgz",0.79,0.14,1.73,0.82,0.86,8100,2.68214285714286,1.60911869428093,0.726803518334936,0.45167800294541
"wnyuax",0.79,0.89,1.18,0.9,0.96,7895,2.78571428571428,1.60026296662802,-0.556451521254244,-0.347725050731359
"woilsy",0.71,0.32,1.85,0.82,0.96,7890,2.83571428571428,1.21371446322802,1.18741090158434,0.978328047954775
"wpkqvw",0.7,0.02,1.25,0.7,0.92,6990,2.48571428571429,1.14899233074232,0.131372795617731,0.114337399913588
"wqdbfl",0.77,0.99,1.49,0.98,0.92,8570,3.16071428571428,1.45135793376598,0.17501276313035,0.120585528255065
"wqiotn",0.78,0.87,1.32,0.97,0.92,8710,3.03214285714286,1.82690332114233,0.224047968065149,0.122638108690423
"wqtxpa",0.81,0.2,2.77,0.91,0.92,8925,2.92142857142857,1.98976924062217,2.12595415005178,1.06844256441869
"wqyqdy",0.75,0.54,2.24,0.83,0.84,7670,2.88928571428571,1.56825162511289,1.00405657349247,0.640239459927351
"wtdyqx",0.62,0.11,1.79,0.68,0.9,6670,2.83214285714286,0.602006499049553,0.307573902980006,0.510914588904942
"wttzoo",0.816326530612245,0.510204081632653,2.25510204081633,0.989795918367347,0.92,9260,3.17142857142857,1.80621140127388,1.44389993152641,0.799408048530786
"wvlnpd",0.83,0.87,1.4,0.95,0.9,8420,2.55357142857143,1.89126254673546,0.691416343161672,0.365584537353176
"wxajhf",0.79,0.39,2.45,0.94,0.96,8965,2.98571428571428,1.71887252485592,1.3716225660464,0.797978061905073
"wztkob",0.85,0.22,2.43,0.93,0.92,9025,3.11428571428571,2.31440676873265,2.17863350169802,0.941335607522019
"wzubrp",0.85,0.32,2.92,0.9,0.9,8720,2.90714285714286,2.0519774050165,2.42772371203704,1.18311425169787
"xakfhm",0.85,0,2.08,0.85,0.98,8500,3.33214285714286,2.02557859064378,0.734299067298721,0.362513244704736
"xaoaob",0.68,0.27,2.22,0.68,0.88,6505,2.47857142857143,0.89045553512503,0.322945866570171,0.362674893727092
"xcgaji",0.7,0.28,2.53,0.8,0.92,7695,2.50714285714286,1.04443693815621,1.1372349540899,1.08884980274397
"xdbfyb",0.676767676767677,0.818181818181818,1.58585858585859,0.878787878787879,0.86,7930,2.70714285714286,0.98449981486972,0.64165839820762,0.65176081144569
"xdcxqc",0.78,0.12,1.44,0.82,0.88,8080,2.71785714285714,1.51932176559731,0.375027482700713,0.246838748178714
"xddxry",0.79,0.68,1.76,0.99,0.96,9110,3.61428571428571,1.81788673103961,2.18659905466721,1.20282469602314
"xdekgz",0.72,0.49,1.39,0.83,0.98,7980,2.74642857142857,1.14246494574137,0.547220416512384,0.478982237969044
"xdmyfp",0.72,0.41,1.6,0.85,0.86,8010,2.56071428571429,1.1377153131012,0.824666732905496,0.724844540114004
"xekjss",0.76,0.98,1.43,1,0.98,8790,3.25357142857143,1.61721798345872,0.426064665105746,0.26345530996046
"xflnqd",0.61,0,1.95,0.61,0.86,6100,2.58571428571428,0.57272722926171,-0.0582397353093056,-0.101688434447898
"xfypfa",0.77,0.49,1.28,0.84,0.96,8125,3.13214285714286,1.47090413851899,0.125484124099069,0.0853108783998768
"xgkaqk",0.64,0.07,2.86,0.64,0.86,6320,3.07142857142857,0.679668855379204,-0.15836423826302,-0.233002052410751
"xheerd",0.77,0,2.03,0.77,0.903846153846154,7700,2.96785714285714,1.44694042409577,0.475744101707769,0.328793151248831
"ximllb",0.84,0.18,1.46,0.87,0.94,8535,2.58928571428571,1.89359732127967,0.383597377055966,0.202576003221602
"xioffr",0.77,0.48,2.24,0.95,0.92,8930,3.08571428571429,1.51559360811662,1.41191493937084,0.931592038795531
"xjtley",0.81,0.34,2.27,0.91,0.94,8765,2.81785714285714,1.82470070929352,1.81612655820002,0.995301064415753
"xkmsjz",0.69,0.2,1.83,0.72,0.857142857142857,7040,2.51071428571428,0.883775086973372,0.45484009629461,0.514655937917737
"xkrlnk",0.85,0.54,2.03,0.95,0.94,8840,3.01071428571429,2.19474449960764,1.7174557107623,0.782531046811752
"xlpdgo",0.71,0.36,1.56,0.8,0.74,7730,2.80357142857143,1.1564607295072,0.0131614243129628,0.011380779283851
"xmphih",0.65,0.85,1.94,0.88,0.76,7700,2.76428571428571,0.752305150714114,1.37130557103641,1.82280497446377
"xmweot",0.65,0.01,2.41,0.67,0.8,6695,2.41071428571429,0.751311280819014,1.53114654625365,2.03796560140096
"xnabbm",0.71,0.6,1.89,0.92,1,8495,3.48928571428571,1.91034454540348,2.16533388992769,1.13347819645296
"xnjzqm",0.73,0.08,2.34,0.76,0.9,7530,3.08214285714286,1.17799119439615,1.13168703544531,0.960692270730785
"xnooab",0.77,0.18,2.08,0.81,0.92,7995,3.075,1.45099731131738,1.59372810089876,1.09836737013096
"xoqkix",0.755102040816326,0.448979591836735,2.04081632653061,0.86734693877551,0.94,8205,2.78214285714286,1.38258041754666,0.696338019359334,0.503651006857861
"xpcolh",0.72,0.71,2.11,0.79,0.96,7065,2.52857142857143,1.15063005507686,0.134170793996668,0.116606370053236
"xplctl",0.77,0.75,1.26,0.99,0.92,9000,3.03928571428571,1.55332944135538,0.783060737736147,0.504117617865324
"xpzdjb",0.78,0.01,1.65,0.79,0.9,7895,2.92142857142857,1.52341497938964,1.0329444546973,0.67804535774694
"xqcdbk",0.76,0.37,2,0.9,0.94,8635,2.99642857142857,1.32123885642484,1.41324993020165,1.06963999986027
