"ID","Block","Trial","InfoCost","Target","Correct1st","Confidence1st","RT1st","SeeAgain","RTSee","Correct2nd","Confidence2nd","RT2nd"
"hoglcr",2,45,20,-1,1,67,2077,1,2838,1,100,4294
"hoglcr",2,46,20,-1,1,83,2136,1,1230,1,100,1471
"hoglcr",2,47,20,-1,1,67,1597,1,2375,1,83,2651
"hoglcr",2,48,20,-1,1,83,2564,1,1427,1,100,1014
"hoglcr",2,49,20,-1,1,67,2514,1,1112,1,83,2915
"hoglcr",2,50,20,1,1,83,2371,0,1205,1,83,1712
"hoglcr",3,51,5,1,1,83,2250,1,739,0,67,4646
"hoglcr",3,52,5,-1,1,67,1546,1,1135,1,83,1517
"hoglcr",3,53,5,1,1,83,1842,1,2211,1,100,2032
"hoglcr",3,54,5,1,1,67,2184,1,1024,1,83,2235
"hoglcr",3,55,5,1,1,83,892,1,1986,1,100,1050
"hoglcr",3,56,5,1,1,83,3209,1,1150,1,83,1006
"hoglcr",3,57,5,1,1,83,1040,1,1073,1,100,1649
"hoglcr",3,58,5,-1,1,83,1663,0,1603,1,83,4558
"hoglcr",3,59,5,1,1,67,2190,1,1078,1,83,1053
"hoglcr",3,60,5,-1,1,67,2039,1,2068,1,100,1216
"hoglcr",3,61,5,-1,1,67,3099,1,1502,1,100,943
"hoglcr",3,62,5,1,1,83,2983,1,1567,1,100,1006
"hoglcr",3,63,5,-1,0,67,2162,1,1196,1,83,1339
"hoglcr",3,64,5,-1,0,67,2223,1,1924,1,67,1819
"hoglcr",3,65,5,1,1,67,1364,1,1174,1,67,908
"hoglcr",3,66,5,1,1,67,1081,1,1330,1,67,1913
"hoglcr",3,67,5,1,1,67,2517,1,2197,1,67,1034
"hoglcr",3,68,5,-1,1,67,2655,1,2070,1,83,1018
"hoglcr",3,69,5,-1,1,83,1091,1,4487,1,100,1612
"hoglcr",3,70,5,-1,1,83,2664,1,1272,1,100,2373
"hoglcr",3,71,5,-1,1,67,1925,1,1619,1,83,1070
"hoglcr",3,72,5,-1,1,67,1853,1,1376,1,100,1114
"hoglcr",3,73,5,-1,1,67,2888,1,2340,1,83,1198
"hoglcr",3,74,5,-1,1,83,1440,1,1275,1,83,1029
"hoglcr",3,75,5,1,0,67,2906,1,1341,1,83,1818
"hoglcr",4,76,20,1,1,67,4148,1,1651,1,83,1330
"hoglcr",4,77,20,-1,1,67,2260,1,1870,1,83,1460
"hoglcr",4,78,20,1,1,67,1949,1,1192,1,83,1579
"hoglcr",4,79,20,1,1,67,1865,1,2403,1,83,2038
"hoglcr",4,80,20,1,1,67,1908,1,1644,1,83,1905
"hoglcr",4,81,20,1,0,83,1619,1,583,1,67,2879
"hoglcr",4,82,20,1,1,67,1016,1,1640,1,83,11281
"hoglcr",4,83,20,-1,1,83,3791,0,2510,1,83,1534
"hoglcr",4,84,20,1,1,83,1792,0,1889,1,83,821
"hoglcr",4,85,20,-1,1,83,2436,1,832,1,100,943
"hoglcr",4,86,20,-1,0,67,2264,1,2871,1,83,2183
"hoglcr",4,87,20,1,1,67,1624,1,1607,1,83,1477
"hoglcr",4,88,20,-1,1,67,1453,1,1568,1,83,1213
"hoglcr",4,89,20,-1,1,83,942,0,1385,1,83,1806
"hoglcr",4,90,20,1,1,83,3269,0,1552,1,83,1805
"hoglcr",4,91,20,1,1,67,1601,1,1274,1,67,7012
"hoglcr",4,92,20,1,0,67,2301,1,1470,1,67,2577
"hoglcr",4,93,20,-1,0,67,1003,1,1129,1,83,1073
"hoglcr",4,94,20,-1,1,83,1634,1,1586,1,100,1511
"hoglcr",4,95,20,-1,1,67,3968,1,4273,1,83,26991
"hoglcr",4,96,20,-1,0,83,2183,0,1841,0,83,2438
"hoglcr",4,97,20,-1,0,67,1895,1,1105,1,67,2237
"hoglcr",4,98,20,-1,1,67,2483,1,1505,1,83,1955
"hoglcr",4,99,20,-1,0,67,2313,1,1041,1,67,1601
"hoglcr",4,100,20,1,0,67,2854,1,1363,1,67,1324
"eoxjqn",1,1,5,1,0,67,1057,1,836,1,100,525
"eoxjqn",1,2,5,-1,1,67,1055,1,671,1,83,560
"eoxjqn",1,3,5,1,1,83,446,1,759,1,83,654
"eoxjqn",1,4,5,-1,1,83,432,1,546,1,83,603
"eoxjqn",1,5,5,-1,1,83,573,1,617,1,100,466
"eoxjqn",1,6,5,-1,1,100,803,1,3941,1,100,352
"eoxjqn",1,7,5,1,1,100,464,1,1588,1,100,497
"eoxjqn",1,8,5,-1,1,67,2927,1,575,1,67,2362
"eoxjqn",1,9,5,-1,0,67,2484,1,478,1,100,1408
"eoxjqn",1,10,5,-1,0,67,1413,1,662,1,100,444
"eoxjqn",1,11,5,-1,1,67,766,1,1165,1,100,649
"eoxjqn",1,12,5,1,1,100,524,0,1274,1,100,3300
"eoxjqn",1,13,5,-1,1,100,495,0,550,1,100,1772
"eoxjqn",1,14,5,-1,1,67,1421,1,510,1,100,434
"eoxjqn",1,15,5,1,0,67,1600,1,389,1,100,424
"eoxjqn",1,16,5,-1,1,83,1660,1,574,1,100,550
"eoxjqn",1,17,5,1,1,83,648,1,1305,1,100,444
"eoxjqn",1,18,5,-1,1,100,524,0,1108,1,100,1406
"eoxjqn",1,19,5,1,1,100,496,0,559,1,100,1225
"eoxjqn",1,20,5,1,1,67,2719,1,809,1,100,470
"eoxjqn",1,21,5,-1,1,67,936,1,706,1,100,439
"eoxjqn",1,22,5,-1,1,67,755,1,727,1,67,3854
"eoxjqn",1,23,5,-1,1,67,631,1,414,1,100,371
"eoxjqn",1,24,5,-1,0,83,1289,1,585,1,100,523
"eoxjqn",1,25,5,1,0,67,797,1,1021,1,100,462
"eoxjqn",2,26,20,1,1,67,979,1,1151,1,100,576
"eoxjqn",2,27,20,-1,0,67,2783,1,266,1,100,445
"eoxjqn",2,28,20,1,0,67,1395,1,866,1,100,646
"eoxjqn",2,29,20,-1,1,100,534,0,996,1,100,1883
"eoxjqn",2,30,20,-1,1,83,2506,0,1423,1,100,648
"eoxjqn",2,31,20,-1,1,67,1707,1,589,1,100,571
"eoxjqn",2,32,20,1,0,100,723,0,978,0,100,449
"eoxjqn",2,33,20,-1,0,67,1805,1,693,1,100,637
"eoxjqn",2,34,20,-1,1,83,1891,1,1188,1,83,1857
"eoxjqn",2,35,20,-1,1,67,487,1,1063,1,83,747
"eoxjqn",2,36,20,-1,0,67,1754,1,437,1,100,891
"eoxjqn",2,37,20,1,1,83,486,1,910,1,100,373
"eoxjqn",2,38,20,-1,1,100,380,0,677,1,100,1456
"eoxjqn",2,39,20,-1,1,67,2370,1,519,1,100,357
"eoxjqn",2,40,20,1,1,67,1631,1,2173,1,100,345
"eoxjqn",2,41,20,-1,1,100,530,0,1068,1,100,1254
"eoxjqn",2,42,20,1,1,67,2067,1,515,1,100,898
"eoxjqn",2,43,20,-1,0,67,1536,1,526,0,67,2710
"eoxjqn",2,44,20,1,0,67,2259,1,918,1,100,581
"eoxjqn",2,45,20,1,1,67,1472,1,607,1,100,484
"eoxjqn",2,46,20,-1,1,100,524,0,1222,1,100,984
"eoxjqn",2,47,20,-1,0,67,2421,1,1097,1,100,655
"eoxjqn",2,48,20,-1,1,67,1343,1,492,1,100,617
"eoxjqn",2,49,20,-1,1,100,621,0,1748,1,100,569
"eoxjqn",2,50,20,1,1,67,2065,1,559,1,67,1076
"eoxjqn",3,51,5,1,1,67,577,1,875,1,67,320
"eoxjqn",3,52,5,-1,1,100,502,1,1314,1,100,395
"eoxjqn",3,53,5,1,1,100,475,0,941,1,100,589
"eoxjqn",3,54,5,-1,1,100,504,1,843,1,100,461
"eoxjqn",3,55,5,-1,1,83,1448,1,511,1,100,404
"eoxjqn",3,56,5,-1,1,83,1149,1,493,1,100,483
"eoxjqn",3,57,5,1,1,83,1455,1,631,1,100,1011
"eoxjqn",3,58,5,-1,1,83,882,1,473,1,100,618
"eoxjqn",3,59,5,-1,1,83,819,1,489,1,100,496
"eoxjqn",3,60,5,-1,1,100,577,0,1532,1,100,640
"eoxjqn",3,61,5,-1,1,67,1432,1,628,1,100,369
"eoxjqn",3,62,5,1,1,100,661,0,535,1,100,482
"eoxjqn",3,63,5,-1,1,100,629,0,657,1,100,1573
"eoxjqn",3,64,5,-1,1,67,2200,1,441,1,100,589
"eoxjqn",3,65,5,1,1,67,1295,1,538,1,100,437
"eoxjqn",3,66,5,-1,1,100,2137,0,933,1,100,502
"eoxjqn",3,67,5,1,1,100,988,0,472,1,100,346
"eoxjqn",3,68,5,-1,0,67,1303,1,1068,1,100,544
"eoxjqn",3,69,5,1,1,67,2062,1,511,1,67,948
"eoxjqn",3,70,5,1,1,67,1038,1,640,1,100,477
"eoxjqn",3,71,5,-1,1,67,961,1,537,1,100,528
"eoxjqn",3,72,5,-1,1,100,633,0,611,1,100,1117
"eoxjqn",3,73,5,-1,1,100,916,0,494,1,100,341
"eoxjqn",3,74,5,-1,1,100,705,0,560,1,100,357
"eoxjqn",3,75,5,1,0,100,689,0,446,0,100,352
"eoxjqn",4,76,20,1,1,67,1028,1,1576,0,67,3279
"eoxjqn",4,77,20,-1,1,67,718,1,906,1,100,479
"eoxjqn",4,78,20,1,1,67,875,1,649,1,67,1094
"eoxjqn",4,79,20,-1,1,100,523,0,755,1,67,5341
"eoxjqn",4,80,20,-1,1,83,1661,1,1884,1,83,1239
"eoxjqn",4,81,20,-1,1,67,659,1,515,1,100,752
"eoxjqn",4,82,20,1,0,67,562,1,489,1,67,931
"eoxjqn",4,83,20,-1,1,67,578,1,424,1,100,466
"eoxjqn",4,84,20,-1,1,67,541,1,533,1,67,657
"eoxjqn",4,85,20,-1,1,67,2252,1,509,1,67,777
"eoxjqn",4,86,20,-1,1,67,775,1,620,1,67,759
"eoxjqn",4,87,20,1,0,67,575,1,550,1,67,1580
"eoxjqn",4,88,20,-1,1,67,605,1,437,1,67,541
"eoxjqn",4,89,20,-1,1,83,914,1,1220,1,100,510
"eoxjqn",4,90,20,1,1,67,1287,1,576,1,100,332
"eoxjqn",4,91,20,-1,1,67,570,1,398,1,83,998
"eoxjqn",4,92,20,1,1,100,558,0,3094,1,100,1110
"eoxjqn",4,93,20,-1,0,67,1993,1,687,1,67,2789
"eoxjqn",4,94,20,1,1,67,643,1,649,1,67,636
"eoxjqn",4,95,20,1,1,67,401,1,907,1,67,1490
"eoxjqn",4,96,20,-1,0,67,958,0,593,0,67,1440
"eoxjqn",4,97,20,-1,0,67,789,1,697,1,67,1046
"eoxjqn",4,98,20,-1,0,67,957,1,552,0,67,620
"eoxjqn",4,99,20,-1,0,67,962,0,1655,0,67,1439
"eoxjqn",4,100,20,1,1,67,1227,0,730,1,67,441
"vsohaa",1,1,5,-1,1,100,1156,0,1952,1,100,1576
"vsohaa",1,2,5,1,1,83,1364,1,1485,1,83,1364
"vsohaa",1,3,5,1,0,83,1373,1,2764,1,83,1008
"vsohaa",1,4,5,1,0,83,1457,1,1564,1,67,1349
"vsohaa",1,5,5,1,1,83,855,1,1089,1,83,1045
"vsohaa",1,6,5,-1,1,100,1134,0,2033,1,100,2105
"vsohaa",1,7,5,-1,1,83,3273,1,843,1,100,487
"vsohaa",1,8,5,-1,1,100,1046,0,1519,1,100,397
"vsohaa",1,9,5,-1,1,100,1397,1,1460,1,100,486
"vsohaa",1,10,5,1,0,67,1677,1,827,1,100,1284
"vsohaa",1,11,5,1,1,83,1469,1,1262,1,100,1146
"vsohaa",1,12,5,1,0,67,782,1,1050,1,83,1606
"vsohaa",1,13,5,1,1,67,3290,1,630,1,67,982
"vsohaa",1,14,5,-1,1,83,528,1,1257,1,100,496
"vsohaa",1,15,5,1,0,67,1055,1,638,1,83,2233
"vsohaa",1,16,5,-1,1,100,647,0,777,1,100,604
"vsohaa",1,17,5,-1,1,100,890,0,1421,1,100,415
"vsohaa",1,18,5,-1,1,100,681,0,581,1,100,682
"vsohaa",1,19,5,1,1,67,1312,1,1156,1,83,857
"vsohaa",1,20,5,1,1,67,6287,1,1378,1,83,1588
"vsohaa",1,21,5,-1,1,83,2555,1,1156,1,100,2255
"vsohaa",1,22,5,-1,1,67,6221,1,926,1,100,600
"vsohaa",1,23,5,1,0,100,689,1,1002,1,67,897
"vsohaa",1,24,5,1,0,67,808,1,1362,1,67,1237
"vsohaa",1,25,5,1,1,83,2541,0,1688,1,83,2096
"vsohaa",2,26,20,-1,1,100,1201,0,1869,1,100,540
"vsohaa",2,27,20,1,0,67,10787,0,3749,0,67,1026
"vsohaa",2,28,20,1,1,83,1579,0,1153,1,83,1318
"vsohaa",2,29,20,1,0,100,766,0,978,0,100,973
"vsohaa",2,30,20,1,1,67,1411,0,1035,1,67,388
"vsohaa",2,31,20,-1,1,100,734,0,931,1,100,879
"vsohaa",2,32,20,-1,1,100,615,0,519,1,100,401
"vsohaa",2,33,20,-1,1,100,607,0,1491,1,100,588
"vsohaa",2,34,20,-1,1,100,570,0,806,1,100,371
"vsohaa",2,35,20,1,1,100,1399,0,825,1,100,625
"vsohaa",2,36,20,1,0,100,2905,0,989,0,100,379
"vsohaa",2,37,20,1,0,100,972,0,716,0,100,1219
"vsohaa",2,38,20,1,1,100,2181,0,861,1,100,599
"vsohaa",2,39,20,-1,1,100,402,0,875,1,100,464
"vsohaa",2,40,20,1,1,100,684,0,719,1,100,620
"vsohaa",2,41,20,-1,1,100,942,0,2080,1,100,578
"vsohaa",2,42,20,-1,1,100,476,0,660,1,100,1139
"vsohaa",2,43,20,-1,1,100,406,0,734,1,100,615
"vsohaa",2,44,20,1,0,100,2729,0,1063,0,100,363
"vsohaa",2,45,20,1,1,100,1648,0,839,1,100,1096
"vsohaa",2,46,20,-1,1,100,327,0,680,1,100,419
"vsohaa",2,47,20,-1,1,100,1645,0,975,1,100,354
"vsohaa",2,48,20,1,1,100,1014,0,726,1,100,580
"vsohaa",2,49,20,1,1,100,650,0,688,1,100,3454
"vsohaa",2,50,20,1,1,100,133,0,1684,1,100,435
"vsohaa",3,51,5,-1,1,100,57,0,1080,1,100,446
"vsohaa",3,52,5,1,1,100,806,1,1007,1,100,516
"vsohaa",3,53,5,1,1,100,585,1,831,1,100,425
"vsohaa",3,54,5,1,0,100,1144,1,709,1,100,576
"vsohaa",3,55,5,1,0,100,1571,1,1071,1,100,389
"vsohaa",3,56,5,-1,1,100,846,1,932,1,100,401
"vsohaa",3,57,5,-1,1,100,347,0,776,1,100,1021
"vsohaa",3,58,5,-1,1,100,604,0,1042,1,100,1087
"vsohaa",3,59,5,-1,1,100,203,0,1192,1,100,745
"vsohaa",3,60,5,1,1,100,488,0,1070,1,100,554
"vsohaa",3,61,5,1,1,100,504,1,962,1,100,403
"vsohaa",3,62,5,1,1,100,477,1,819,1,100,360
"vsohaa",3,63,5,1,1,100,788,1,376,1,100,375
"vsohaa",3,64,5,-1,1,100,63,0,1169,1,100,548
"vsohaa",3,65,5,1,1,100,1421,0,2153,1,100,460
"vsohaa",3,66,5,-1,1,100,249,0,825,1,100,326
"vsohaa",3,67,5,-1,1,100,408,0,831,1,100,456
"vsohaa",3,68,5,-1,1,100,574,0,5275,1,100,368
"vsohaa",3,69,5,1,1,100,1406,0,1390,1,100,1579
"vsohaa",3,70,5,1,1,100,1237,0,1066,1,100,585
"vsohaa",3,71,5,-1,1,100,323,0,769,1,100,368
"vsohaa",3,72,5,-1,1,100,456,0,639,1,100,569
"vsohaa",3,73,5,1,0,100,2170,0,1553,0,100,380
"vsohaa",3,74,5,1,1,100,724,0,1103,1,100,651
"vsohaa",3,75,5,1,0,100,43,0,1567,0,100,975
"vsohaa",4,76,20,-1,0,100,1286,1,1255,1,100,348
"vsohaa",4,77,20,1,1,100,469,0,741,1,100,375
"vsohaa",4,78,20,1,1,100,190,1,1086,1,100,421
"vsohaa",4,79,20,1,0,100,637,0,875,0,100,282
"vsohaa",4,80,20,1,1,100,648,0,736,1,100,81
"vsohaa",4,81,20,-1,1,100,690,0,772,1,100,444
"vsohaa",4,82,20,-1,1,100,98,0,556,1,100,322
"vsohaa",4,83,20,-1,1,100,1452,0,521,1,100,314
"vsohaa",4,84,20,-1,1,100,520,0,401,1,100,408
"vsohaa",4,85,20,1,1,100,130,0,471,1,100,676
"vsohaa",4,86,20,1,1,100,1066,1,711,1,100,691
"vsohaa",4,87,20,1,0,100,489,1,1038,1,100,393
"vsohaa",4,88,20,1,1,100,532,1,1197,1,100,340
"vsohaa",4,89,20,-1,1,100,694,0,898,1,100,338
"vsohaa",4,90,20,1,1,100,618,1,1902,1,100,298
"vsohaa",4,91,20,-1,1,100,690,0,611,1,100,1000
"vsohaa",4,92,20,-1,1,100,590,0,2702,1,100,542
"vsohaa",4,93,20,-1,1,100,451,0,872,1,100,318
"vsohaa",4,94,20,1,0,100,647,0,392,0,100,411
"vsohaa",4,95,20,1,1,100,2756,0,1246,1,100,612
"vsohaa",4,96,20,-1,1,100,453,0,521,1,100,559
"vsohaa",4,97,20,-1,1,100,317,0,398,1,100,410
"vsohaa",4,98,20,1,0,100,694,0,400,0,100,431
"vsohaa",4,99,20,1,1,100,304,0,524,1,100,450
"vsohaa",4,100,20,1,0,100,535,0,465,0,100,1171
"yqqfsz",1,1,5,1,1,100,14931,1,6170,1,100,2495
"yqqfsz",1,2,5,-1,1,100,2269,0,4326,1,100,1765
"yqqfsz",1,3,5,-1,1,83,4392,1,1643,1,100,1146
"yqqfsz",1,4,5,-1,1,100,1212,0,1817,1,100,889
"yqqfsz",1,5,5,-1,1,100,1129,0,1521,1,100,1680
"yqqfsz",1,6,5,-1,1,100,947,0,2159,1,100,1413
"yqqfsz",1,7,5,1,1,100,3620,0,2110,1,100,3003
"yqqfsz",1,8,5,1,1,83,1915,0,3122,1,83,4803
"yqqfsz",1,9,5,1,1,100,3095,0,1675,1,100,1555
"yqqfsz",1,10,5,1,0,83,2924,1,8708,1,83,1621
"yqqfsz",1,11,5,1,1,100,2731,1,1893,1,100,2120
"yqqfsz",1,12,5,1,1,83,1400,0,1410,1,83,3252
"yqqfsz",1,13,5,-1,0,83,2529,1,1811,1,100,1649
"yqqfsz",1,14,5,1,1,100,4197,0,2009,1,100,975
"yqqfsz",1,15,5,-1,1,100,1120,0,2051,1,100,1802
"yqqfsz",1,16,5,-1,1,100,1242,0,1888,1,100,868
"yqqfsz",1,17,5,-1,1,100,887,0,1571,1,100,2744
"yqqfsz",1,18,5,-1,1,100,558,0,1792,1,100,1160
"yqqfsz",1,19,5,-1,1,100,941,0,1643,1,100,1075
"yqqfsz",1,20,5,1,0,83,1277,0,1555,0,83,596
"yqqfsz",1,21,5,1,1,83,1417,1,2264,1,83,1773
"yqqfsz",1,22,5,1,1,100,2021,0,1670,1,100,916
"yqqfsz",1,23,5,1,1,83,1798,0,1441,1,100,802
"yqqfsz",1,24,5,1,1,83,2927,1,2659,1,100,2740
"yqqfsz",1,25,5,1,1,100,1251,0,1681,1,100,3465
"yqqfsz",2,26,20,1,0,100,5713,0,1930,0,100,1362
"yqqfsz",2,27,20,-1,1,100,1008,0,1774,1,100,881
"yqqfsz",2,28,20,-1,1,100,992,0,1437,1,100,2361
"yqqfsz",2,29,20,-1,0,83,1507,0,2418,0,83,1719
"yqqfsz",2,30,20,-1,1,100,1038,0,1631,1,100,1536
"yqqfsz",2,31,20,-1,1,100,2548,1,8048,1,83,1474
"yqqfsz",2,32,20,1,1,100,1602,0,1430,1,100,2490
"yqqfsz",2,33,20,1,0,100,1252,0,1531,0,100,1046
"yqqfsz",2,34,20,1,1,83,1756,0,2002,1,83,1302
"yqqfsz",2,35,20,1,0,100,1621,0,2158,0,83,513
"yqqfsz",2,36,20,1,0,100,1754,0,1658,0,100,1057
"yqqfsz",2,37,20,1,1,100,2089,0,1465,1,100,1758
"yqqfsz",2,38,20,-1,0,100,2854,0,1552,0,100,1260
"yqqfsz",2,39,20,1,1,100,909,0,1465,1,100,460
"yqqfsz",2,40,20,-1,1,100,943,0,1258,1,100,1465
"yqqfsz",2,41,20,-1,0,83,1312,0,1503,0,83,875
"yqqfsz",2,42,20,-1,1,83,1279,0,2943,1,83,1367
"yqqfsz",2,43,20,-1,1,83,2386,0,1396,1,83,1115
"yqqfsz",2,44,20,-1,0,100,1077,0,1497,0,100,3494
"yqqfsz",2,45,20,1,1,100,939,0,1376,1,100,1149
"yqqfsz",2,46,20,1,1,100,699,0,1321,1,100,522
"yqqfsz",2,47,20,1,1,100,723,0,2498,1,100,888
"yqqfsz",2,48,20,1,1,67,2383,0,1438,1,67,1355
"yqqfsz",2,49,20,1,0,83,1172,0,1834,0,83,591
"yqqfsz",2,50,20,1,1,83,1801,0,2255,1,83,1344
"yqqfsz",3,51,5,1,1,100,2194,0,3370,1,100,3501
"yqqfsz",3,52,5,-1,0,100,1788,0,1613,0,100,1122
"yqqfsz",3,53,5,-1,1,100,3565,0,1271,1,100,1179
"yqqfsz",3,54,5,-1,1,100,1699,0,1353,1,100,2419
"yqqfsz",3,55,5,-1,1,100,1262,0,1704,1,100,1781
"yqqfsz",3,56,5,-1,1,100,2025,0,2670,1,100,1258
"yqqfsz",3,57,5,1,0,83,2333,0,1584,0,83,1502
"yqqfsz",3,58,5,1,1,83,2546,0,2032,1,83,1852
"yqqfsz",3,59,5,1,1,100,1718,0,1735,1,100,1416
"yqqfsz",3,60,5,1,1,100,1894,0,1564,1,100,1183
"yqqfsz",3,61,5,1,1,100,1316,0,1523,1,100,1455
"yqqfsz",3,62,5,1,1,100,1215,0,1858,1,100,1052
"yqqfsz",3,63,5,-1,1,100,1517,0,1584,1,100,2517
"yqqfsz",3,64,5,1,1,100,1778,0,1902,1,100,2844
"yqqfsz",3,65,5,-1,0,100,1701,0,3856,0,100,2819
"yqqfsz",3,66,5,-1,1,83,2371,1,2670,1,100,3593
"yqqfsz",3,67,5,-1,0,83,4625,0,1726,0,83,1577
"yqqfsz",3,68,5,-1,1,100,1124,0,1757,1,100,2139
"yqqfsz",3,69,5,-1,1,83,1685,0,1672,1,83,3231
"yqqfsz",3,70,5,1,0,100,2296,0,1443,0,100,1204
"yqqfsz",3,71,5,1,1,100,1675,0,1880,1,100,1803
"yqqfsz",3,72,5,1,1,100,1423,0,1696,1,100,1553
"yqqfsz",3,73,5,1,1,100,1212,0,1350,1,100,1060
"yqqfsz",3,74,5,1,1,100,1008,0,1291,1,100,1410
"yqqfsz",3,75,5,1,1,100,970,0,1354,1,100,981
"yqqfsz",4,76,20,1,1,100,1679,0,1646,1,100,2086
"yqqfsz",4,77,20,-1,0,100,1390,0,1438,0,100,1427
"yqqfsz",4,78,20,-1,1,83,3099,0,1924,1,83,1142
"yqqfsz",4,79,20,-1,1,83,2484,0,1910,1,83,3663
"yqqfsz",4,80,20,-1,0,100,2040,0,1997,0,100,1343
"yqqfsz",4,81,20,-1,1,83,1649,0,2565,1,83,3652
"yqqfsz",4,82,20,1,1,100,1820,0,8374,1,83,2506
"yqqfsz",4,83,20,1,1,100,1600,0,1271,1,100,1962
"yqqfsz",4,84,20,1,1,100,1231,0,1120,1,100,1501
"yqqfsz",4,85,20,1,1,100,1325,0,2285,1,83,1138
"yqqfsz",4,86,20,1,1,100,1231,0,1092,1,100,963
"yqqfsz",4,87,20,1,1,83,1630,0,2579,1,83,1300
"yqqfsz",4,88,20,-1,1,100,1818,0,1616,1,100,1073
"yqqfsz",4,89,20,1,1,100,1435,0,2741,1,100,8043
"yqqfsz",4,90,20,-1,0,83,2760,1,2524,1,83,2826
"yqqfsz",4,91,20,-1,0,67,4213,0,1795,0,67,1786
"yqqfsz",4,92,20,-1,0,83,3326,0,1454,0,83,1801
"yqqfsz",4,93,20,-1,0,100,1528,0,1099,0,100,1441
"yqqfsz",4,94,20,-1,0,83,1727,1,4646,1,83,1666
"yqqfsz",4,95,20,1,1,100,1114,0,1212,1,100,1652
"yqqfsz",4,96,20,1,1,67,3151,1,3941,1,100,1713
"yqqfsz",4,97,20,1,0,100,2054,0,1459,0,100,1600
"yqqfsz",4,98,20,1,1,83,2119,0,1245,1,83,1555
"yqqfsz",4,99,20,1,0,83,2024,0,1412,0,83,2693
"yqqfsz",4,100,20,1,1,83,2895,0,1190,1,83,1327
"lzdjiv",1,1,5,1,1,100,504,0,4296,1,100,1382
"lzdjiv",1,2,5,-1,1,83,814,1,778,1,67,715
"lzdjiv",1,3,5,-1,1,100,1166,1,1661,1,100,480
"lzdjiv",1,4,5,-1,1,83,1394,1,551,1,100,466
"lzdjiv",1,5,5,1,1,100,503,0,939,1,100,1715
"lzdjiv",1,6,5,1,1,83,683,1,587,1,100,482
"lzdjiv",1,7,5,-1,0,83,627,1,759,1,100,462
"lzdjiv",1,8,5,1,1,100,547,0,1086,1,100,1357
"lzdjiv",1,9,5,-1,1,83,550,1,682,1,100,891
"lzdjiv",1,10,5,1,1,100,470,1,970,1,100,493
"lzdjiv",1,11,5,1,1,100,331,0,727,1,100,1163
"lzdjiv",1,12,5,1,1,83,455,1,888,1,100,358
"lzdjiv",1,13,5,-1,0,83,408,1,1233,1,100,549
"lzdjiv",1,14,5,1,1,100,1439,1,487,1,100,396
"lzdjiv",1,15,5,-1,1,83,674,1,487,1,100,365
"lzdjiv",1,16,5,-1,1,67,853,1,675,1,100,497
"lzdjiv",1,17,5,-1,0,83,557,1,714,1,100,663
"lzdjiv",1,18,5,-1,1,100,945,0,1211,1,100,1662
"lzdjiv",1,19,5,-1,1,83,661,1,413,1,100,363
"lzdjiv",1,20,5,1,1,83,670,1,373,1,100,384
"lzdjiv",1,21,5,1,1,83,603,1,811,1,100,336
"lzdjiv",1,22,5,1,1,100,575,0,468,1,100,911
"lzdjiv",1,23,5,-1,0,83,541,1,649,1,83,993
"lzdjiv",1,24,5,1,0,67,915,1,555,1,100,409
"lzdjiv",1,25,5,1,1,83,994,1,441,1,100,523
"lzdjiv",2,26,20,1,1,83,621,1,749,1,100,399
"lzdjiv",2,27,20,-1,0,67,1227,1,626,1,100,968
"lzdjiv",2,28,20,-1,1,100,541,0,1356,1,100,1114
"lzdjiv",2,29,20,-1,0,83,1848,1,720,1,67,1607
"lzdjiv",2,30,20,1,1,83,737,1,292,1,100,376
"lzdjiv",2,31,20,1,1,83,1277,1,336,1,83,646
"lzdjiv",2,32,20,-1,0,67,1385,1,360,1,100,466
"lzdjiv",2,33,20,1,0,67,799,1,358,1,83,994
"lzdjiv",2,34,20,-1,1,100,422,0,936,1,100,1048
"lzdjiv",2,35,20,1,0,100,556,0,393,0,100,983
"lzdjiv",2,36,20,1,1,100,492,0,977,1,100,356
"lzdjiv",2,37,20,1,1,100,487,0,868,1,100,328
"lzdjiv",2,38,20,-1,1,67,772,1,376,1,100,362
"lzdjiv",2,39,20,1,1,83,817,1,2683,1,100,383
"lzdjiv",2,40,20,-1,1,100,652,1,1714,1,100,464
"lzdjiv",2,41,20,-1,1,100,519,0,1127,1,100,509
"lzdjiv",2,42,20,-1,0,100,912,0,793,0,100,513
"lzdjiv",2,43,20,-1,1,67,1009,1,624,1,67,1326
"lzdjiv",2,44,20,-1,1,67,1310,1,514,1,100,648
"lzdjiv",2,45,20,1,1,83,543,1,843,1,100,411
"lzdjiv",2,46,20,1,1,83,1550,1,313,1,100,411
"lzdjiv",2,47,20,1,1,100,605,0,601,1,100,344
"lzdjiv",2,48,20,-1,1,100,597,0,445,1,100,356
"lzdjiv",2,49,20,1,1,83,555,1,414,1,100,455
"lzdjiv",2,50,20,1,1,100,503,0,405,1,100,414
"lzdjiv",3,51,5,1,1,100,418,1,1068,1,100,352
"lzdjiv",3,52,5,-1,1,83,863,1,591,1,100,426
"lzdjiv",3,53,5,-1,1,100,914,1,301,1,100,360
"lzdjiv",3,54,5,-1,0,83,420,1,320,1,100,391
"lzdjiv",3,55,5,1,1,100,560,1,403,1,100,630
"lzdjiv",3,56,5,1,1,100,420,1,1060,1,100,363
