"ID","Block","Trial","InfoCost","Target","Correct1st","Confidence1st","RT1st","SeeAgain","RTSee","Correct2nd","Confidence2nd","RT2nd"
"joyfft",2,50,20,1,1,100,314,0,398,1,100,281
"joyfft",3,51,5,-1,1,100,455,0,1215,1,100,584
"joyfft",3,52,5,-1,1,100,573,0,653,1,100,227
"joyfft",3,53,5,1,0,100,663,0,703,0,100,510
"joyfft",3,54,5,1,1,100,409,0,863,1,100,283
"joyfft",3,55,5,-1,1,100,384,0,591,1,100,685
"joyfft",3,56,5,1,1,100,493,0,777,1,100,1036
"joyfft",3,57,5,1,0,100,311,0,399,0,100,612
"joyfft",3,58,5,-1,1,83,1557,0,909,1,100,589
"joyfft",3,59,5,1,1,100,390,0,463,1,100,533
"joyfft",3,60,5,-1,1,100,528,0,417,1,100,449
"joyfft",3,61,5,-1,1,100,418,0,669,1,100,293
"joyfft",3,62,5,1,1,100,542,0,621,1,100,282
"joyfft",3,63,5,-1,1,100,471,0,430,1,100,407
"joyfft",3,64,5,-1,1,100,312,0,526,1,100,524
"joyfft",3,65,5,1,1,100,311,0,702,1,100,287
"joyfft",3,66,5,1,1,100,775,0,1067,1,100,852
"joyfft",3,67,5,-1,1,100,847,0,906,1,100,615
"joyfft",3,68,5,-1,0,100,872,0,348,0,100,1035
"joyfft",3,69,5,-1,1,100,477,0,605,1,100,730
"joyfft",3,70,5,-1,1,100,915,0,398,1,100,437
"joyfft",3,71,5,1,0,100,361,0,496,0,100,446
"joyfft",3,72,5,1,0,100,528,0,380,0,100,341
"joyfft",3,73,5,1,0,100,284,0,624,0,100,465
"joyfft",3,74,5,1,0,100,770,0,414,0,100,672
"joyfft",3,75,5,1,1,100,666,0,398,1,100,294
"joyfft",4,76,20,-1,1,67,1081,0,431,1,67,703
"joyfft",4,77,20,-1,1,100,467,0,302,1,100,370
"joyfft",4,78,20,1,1,100,555,0,319,1,100,338
"joyfft",4,79,20,1,1,100,399,0,1054,1,100,335
"joyfft",4,80,20,-1,1,100,1197,0,538,1,100,475
"joyfft",4,81,20,1,1,100,1145,0,1613,1,83,343
"joyfft",4,82,20,1,1,100,839,0,252,1,83,592
"joyfft",4,83,20,-1,1,100,633,0,414,1,100,475
"joyfft",4,84,20,1,0,100,735,0,315,0,100,282
"joyfft",4,85,20,-1,1,100,248,0,445,1,100,551
"joyfft",4,86,20,-1,1,100,564,0,543,1,100,234
"joyfft",4,87,20,1,1,100,621,0,349,1,100,438
"joyfft",4,88,20,-1,1,100,269,0,829,1,100,582
"joyfft",4,89,20,-1,1,100,290,0,366,1,100,334
"joyfft",4,90,20,1,1,100,1598,0,446,1,100,572
"joyfft",4,91,20,1,0,100,1190,0,315,0,100,460
"joyfft",4,92,20,-1,1,100,230,0,397,1,100,603
"joyfft",4,93,20,-1,1,100,464,0,284,1,100,419
"joyfft",4,94,20,-1,1,100,521,0,267,1,100,402
"joyfft",4,95,20,-1,1,100,288,0,1069,1,100,672
"joyfft",4,96,20,1,1,100,365,0,542,1,100,310
"joyfft",4,97,20,1,0,100,485,0,573,0,100,800
"joyfft",4,98,20,1,1,100,490,0,1147,1,100,1540
"joyfft",4,99,20,1,1,100,521,0,349,1,100,1049
"joyfft",4,100,20,1,0,100,408,0,973,0,100,1003
"mjhfql",1,1,5,1,1,67,1969,1,969,1,83,1151
"mjhfql",1,2,5,-1,0,83,1812,0,2447,0,83,3263
"mjhfql",1,3,5,1,1,83,891,0,988,1,83,527
"mjhfql",1,4,5,1,1,67,1197,0,640,1,67,852
"mjhfql",1,5,5,-1,1,67,2097,1,1869,1,83,1227
"mjhfql",1,6,5,1,1,83,812,0,626,1,83,372
"mjhfql",1,7,5,-1,1,83,1245,0,429,1,83,422
"mjhfql",1,8,5,-1,0,67,1541,0,516,0,67,634
"mjhfql",1,9,5,1,1,67,1030,0,666,1,67,953
"mjhfql",1,10,5,-1,0,67,1760,1,1705,1,67,1953
"mjhfql",1,11,5,-1,1,83,595,0,485,1,83,332
"mjhfql",1,12,5,-1,1,67,716,0,890,1,83,894
"mjhfql",1,13,5,-1,1,83,1343,0,389,1,83,445
"mjhfql",1,14,5,1,1,67,892,0,559,1,67,631
"mjhfql",1,15,5,-1,1,83,1154,0,490,1,83,304
"mjhfql",1,16,5,1,0,67,1695,1,1737,1,67,1406
"mjhfql",1,17,5,1,0,67,1589,0,559,0,67,534
"mjhfql",1,18,5,-1,1,83,1481,0,890,1,83,1845
"mjhfql",1,19,5,1,1,67,939,0,696,1,67,305
"mjhfql",1,20,5,1,0,83,1504,0,514,0,83,737
"mjhfql",1,21,5,1,0,67,2185,0,578,0,67,474
"mjhfql",1,22,5,-1,1,83,921,0,385,1,83,255
"mjhfql",1,23,5,1,1,67,643,0,441,1,67,288
"mjhfql",1,24,5,-1,1,83,631,0,840,1,83,341
"mjhfql",1,25,5,1,1,67,1726,1,764,1,83,827
"mjhfql",2,26,20,1,0,83,1517,0,2721,0,83,1008
"mjhfql",2,27,20,-1,1,83,699,0,521,1,83,463
"mjhfql",2,28,20,1,1,67,943,0,471,1,67,359
"mjhfql",2,29,20,1,1,67,333,0,341,1,67,347
"mjhfql",2,30,20,-1,1,83,1295,0,1016,1,83,923
"mjhfql",2,31,20,1,1,67,784,0,2219,1,67,657
"mjhfql",2,32,20,-1,1,67,1077,0,430,1,67,586
"mjhfql",2,33,20,-1,1,83,874,0,769,1,83,925
"mjhfql",2,34,20,1,1,67,1920,0,1099,1,67,372
"mjhfql",2,35,20,-1,1,67,1939,0,600,1,67,347
"mjhfql",2,36,20,-1,1,83,1055,0,317,1,83,260
"mjhfql",2,37,20,-1,1,83,1182,0,1552,1,83,1225
"mjhfql",2,38,20,-1,1,83,790,0,856,1,83,420
"mjhfql",2,39,20,1,0,83,1535,0,1331,0,83,455
"mjhfql",2,40,20,-1,1,67,1723,0,471,1,67,733
"mjhfql",2,41,20,1,0,83,466,0,1031,0,83,430
"mjhfql",2,42,20,1,1,67,3443,0,551,1,67,463
"mjhfql",2,43,20,-1,1,67,580,0,1125,1,67,705
"mjhfql",2,44,20,1,1,67,2071,0,398,1,67,1054
"mjhfql",2,45,20,1,1,67,1664,0,485,1,67,850
"mjhfql",2,46,20,1,0,67,1224,1,480,1,67,977
"mjhfql",2,47,20,-1,0,67,1299,0,2652,0,67,1789
"mjhfql",2,48,20,1,1,67,957,0,383,1,67,301
"mjhfql",2,49,20,-1,1,67,612,0,541,1,67,1058
"mjhfql",2,50,20,1,1,83,393,0,1429,1,83,588
"mjhfql",3,51,5,1,0,67,1038,0,1604,0,67,1566
"mjhfql",3,52,5,-1,1,67,356,0,768,1,67,376
"mjhfql",3,53,5,1,1,67,515,0,595,1,67,481
"mjhfql",3,54,5,1,1,67,1017,0,491,1,67,640
"mjhfql",3,55,5,-1,1,67,647,0,811,1,67,529
"mjhfql",3,56,5,1,0,67,1170,0,658,0,67,332
"mjhfql",3,57,5,-1,1,83,611,0,363,1,83,602
"mjhfql",3,58,5,-1,1,67,798,0,689,1,67,395
"mjhfql",3,59,5,1,0,83,269,0,741,0,83,199
"mjhfql",3,60,5,-1,1,83,469,0,813,1,83,570
"mjhfql",3,61,5,-1,1,83,275,0,772,1,83,642
"mjhfql",3,62,5,-1,1,67,1008,0,397,1,67,511
"mjhfql",3,63,5,-1,1,83,347,0,455,1,83,217
"mjhfql",3,64,5,1,1,67,712,0,629,1,67,383
"mjhfql",3,65,5,-1,1,83,972,1,1912,1,83,926
"mjhfql",3,66,5,1,0,67,1142,0,295,0,67,507
"mjhfql",3,67,5,1,0,67,887,0,651,0,67,252
"mjhfql",3,68,5,-1,1,83,778,0,776,1,83,386
"mjhfql",3,69,5,1,1,67,1603,0,1377,1,67,1893
"mjhfql",3,70,5,1,0,83,1133,0,301,0,83,497
"mjhfql",3,71,5,1,1,67,1622,1,1526,1,67,1961
"mjhfql",3,72,5,-1,1,83,575,0,471,1,83,300
"mjhfql",3,73,5,1,1,83,752,0,335,1,83,686
"mjhfql",3,74,5,-1,1,83,1014,0,311,1,83,237
"mjhfql",3,75,5,1,0,67,1190,0,489,0,67,255
"mjhfql",4,76,20,1,1,67,434,0,932,1,67,306
"mjhfql",4,77,20,-1,1,67,1109,0,368,1,67,212
"mjhfql",4,78,20,1,1,67,490,0,353,1,67,250
"mjhfql",4,79,20,1,1,83,1125,0,319,1,83,250
"mjhfql",4,80,20,-1,1,83,472,0,1667,1,83,354
"mjhfql",4,81,20,1,1,67,611,0,1274,0,83,402
"mjhfql",4,82,20,-1,0,67,1172,0,925,0,67,221
"mjhfql",4,83,20,-1,1,67,290,0,515,1,67,45
"mjhfql",4,84,20,1,1,67,809,0,337,1,67,100
"mjhfql",4,85,20,-1,1,67,327,0,520,1,67,591
"mjhfql",4,86,20,-1,1,83,445,0,723,1,83,199
"mjhfql",4,87,20,-1,1,83,543,0,569,1,83,248
"mjhfql",4,88,20,-1,1,67,1882,0,1135,1,67,286
"mjhfql",4,89,20,1,0,67,1821,1,751,1,67,1423
"mjhfql",4,90,20,-1,0,67,962,0,599,0,67,284
"mjhfql",4,91,20,1,0,83,1089,0,1228,0,83,278
"mjhfql",4,92,20,1,0,67,869,0,297,0,67,329
"mjhfql",4,93,20,-1,1,67,696,0,398,1,67,243
"mjhfql",4,94,20,1,1,67,489,0,635,1,67,567
"mjhfql",4,95,20,1,0,67,914,0,499,0,67,238
"mjhfql",4,96,20,1,0,67,663,0,534,0,67,292
"mjhfql",4,97,20,-1,1,83,309,0,331,1,83,294
"mjhfql",4,98,20,1,1,67,967,0,391,1,67,297
"mjhfql",4,99,20,-1,1,100,1240,0,511,1,100,226
"mjhfql",4,100,20,1,0,67,2430,0,707,0,67,252
"kfudwt",1,1,5,-1,1,100,580,1,1393,1,100,721
"kfudwt",1,2,5,-1,1,100,614,0,747,1,100,304
"kfudwt",1,3,5,1,1,100,992,1,1718,1,100,533
"kfudwt",1,4,5,-1,1,83,856,1,1020,1,100,362
"kfudwt",1,5,5,-1,1,100,422,0,1244,1,100,1224
"kfudwt",1,6,5,-1,1,100,471,1,1784,1,100,641
"kfudwt",1,7,5,1,1,100,528,0,1134,1,100,553
"kfudwt",1,8,5,-1,0,67,1304,1,1507,1,100,753
"kfudwt",1,9,5,1,0,83,966,1,1230,1,100,557
"kfudwt",1,10,5,-1,1,83,923,1,876,1,100,447
"kfudwt",1,11,5,1,1,83,945,1,435,1,100,362
"kfudwt",1,12,5,1,1,100,446,1,508,1,100,297
"kfudwt",1,13,5,1,1,83,1241,1,774,1,100,302
"kfudwt",1,14,5,1,1,83,706,1,410,1,100,313
"kfudwt",1,15,5,-1,1,83,638,1,1012,1,100,265
"kfudwt",1,16,5,1,1,100,542,0,846,1,100,590
"kfudwt",1,17,5,-1,1,100,496,1,1093,1,100,272
"kfudwt",1,18,5,-1,0,83,303,1,645,1,100,353
"kfudwt",1,19,5,-1,0,83,693,1,445,1,100,368
"kfudwt",1,20,5,1,1,83,603,1,348,1,100,329
"kfudwt",1,21,5,1,1,100,567,0,998,1,100,297
"kfudwt",1,22,5,1,1,100,321,0,721,1,100,296
"kfudwt",1,23,5,-1,1,83,394,1,787,1,100,328
"kfudwt",1,24,5,1,1,100,129,0,977,1,100,52
"kfudwt",1,25,5,1,1,83,463,1,467,1,100,320
"kfudwt",2,26,20,-1,1,100,731,0,838,1,100,1517
"kfudwt",2,27,20,-1,1,100,697,0,803,1,100,170
"kfudwt",2,28,20,1,1,100,629,0,880,1,100,486
"kfudwt",2,29,20,-1,1,100,584,1,1539,1,100,377
"kfudwt",2,30,20,-1,1,83,767,1,669,1,100,407
"kfudwt",2,31,20,-1,1,67,1557,1,1100,1,100,423
"kfudwt",2,32,20,1,1,67,763,1,526,1,100,475
"kfudwt",2,33,20,-1,1,83,483,1,1308,1,100,385
"kfudwt",2,34,20,1,1,100,536,0,694,1,100,357
"kfudwt",2,35,20,-1,1,83,481,1,516,1,100,456
"kfudwt",2,36,20,1,1,83,310,1,547,1,100,334
"kfudwt",2,37,20,1,1,100,449,0,820,1,100,631
"kfudwt",2,38,20,1,1,83,907,1,2192,1,100,714
"kfudwt",2,39,20,1,1,83,462,1,966,1,83,825
"kfudwt",2,40,20,-1,1,67,521,1,553,1,100,538
"kfudwt",2,41,20,1,1,67,654,1,419,1,83,384
"kfudwt",2,42,20,-1,1,83,553,0,2240,1,83,681
"kfudwt",2,43,20,-1,1,83,1015,0,792,1,83,435
"kfudwt",2,44,20,-1,1,83,494,0,556,1,83,574
"kfudwt",2,45,20,1,1,83,331,0,831,1,83,257
"kfudwt",2,46,20,1,1,83,679,1,572,1,83,573
"kfudwt",2,47,20,1,0,67,709,1,589,1,83,394
"kfudwt",2,48,20,-1,1,67,596,1,895,1,83,1395
"kfudwt",2,49,20,1,1,67,360,1,422,1,83,1056
"kfudwt",2,50,20,1,1,67,557,1,722,1,100,588
"kfudwt",3,51,5,-1,1,67,608,1,445,1,83,663
"kfudwt",3,52,5,-1,0,67,765,1,291,1,100,547
"kfudwt",3,53,5,1,1,83,662,1,372,1,100,760
"kfudwt",3,54,5,-1,1,83,1116,0,2311,1,83,668
"kfudwt",3,55,5,-1,1,83,632,1,355,1,100,399
"kfudwt",3,56,5,-1,1,67,469,1,371,1,100,616
"kfudwt",3,57,5,1,1,67,352,1,274,1,100,346
"kfudwt",3,58,5,-1,1,83,434,1,243,1,100,314
"kfudwt",3,59,5,1,0,67,865,1,291,1,83,572
"kfudwt",3,60,5,-1,1,100,1235,0,1081,1,100,1
"kfudwt",3,61,5,1,1,67,357,1,266,1,100,370
"kfudwt",3,62,5,1,0,67,559,1,397,1,83,843
"kfudwt",3,63,5,1,1,67,338,1,523,1,83,523
"kfudwt",3,64,5,1,0,67,358,1,451,1,83,842
"kfudwt",3,65,5,-1,1,83,684,0,1720,1,100,284
"kfudwt",3,66,5,1,0,67,621,1,287,1,83,522
"kfudwt",3,67,5,-1,1,83,371,1,1371,1,100,381
"kfudwt",3,68,5,-1,1,83,669,0,1403,1,100,42
"kfudwt",3,69,5,-1,1,100,1671,0,547,1,100,491
"kfudwt",3,70,5,1,1,67,325,1,307,1,100,389
"kfudwt",3,71,5,1,1,83,385,1,305,1,100,378
"kfudwt",3,72,5,1,0,83,498,1,282,1,100,771
"kfudwt",3,73,5,-1,1,100,672,0,383,1,100,1174
"kfudwt",3,74,5,1,0,83,294,1,317,1,100,578
"kfudwt",3,75,5,1,0,83,316,1,694,1,100,364
"kfudwt",4,76,20,-1,1,100,549,0,942,1,100,360
"kfudwt",4,77,20,-1,1,100,484,0,496,1,100,422
"kfudwt",4,78,20,1,1,83,897,1,345,1,100,395
"kfudwt",4,79,20,-1,1,100,1926,0,387,1,100,610
"kfudwt",4,80,20,-1,1,100,415,0,651,1,100,371
"kfudwt",4,81,20,-1,1,83,428,1,1146,1,100,369
"kfudwt",4,82,20,1,0,67,2072,1,784,1,100,603
"kfudwt",4,83,20,-1,1,83,933,1,675,1,100,359
"kfudwt",4,84,20,1,1,83,512,1,1190,1,83,667
"kfudwt",4,85,20,-1,1,100,630,0,687,1,100,36
"kfudwt",4,86,20,1,0,67,676,1,329,1,100,640
"kfudwt",4,87,20,1,0,67,1067,1,633,1,83,485
"kfudwt",4,88,20,1,1,67,784,1,376,1,83,555
"kfudwt",4,89,20,1,0,67,598,1,272,1,100,501
"kfudwt",4,90,20,-1,1,67,302,1,344,1,100,316
"kfudwt",4,91,20,1,1,83,62,1,587,1,83,552
"kfudwt",4,92,20,-1,1,83,836,0,946,1,100,279
"kfudwt",4,93,20,-1,0,67,514,1,1062,1,100,934
"kfudwt",4,94,20,-1,1,83,226,1,1190,1,100,337
"kfudwt",4,95,20,1,1,83,241,1,818,1,83,641
"kfudwt",4,96,20,1,0,67,385,1,544,1,83,360
"kfudwt",4,97,20,1,0,67,434,1,467,1,100,668
"kfudwt",4,98,20,-1,1,83,455,1,347,1,100,417
"kfudwt",4,99,20,1,0,67,369,1,342,1,67,1411
"kfudwt",4,100,20,1,1,67,714,1,421,1,67,1406
"ocbzli",1,1,5,-1,1,83,1591,1,2156,1,83,976
"ocbzli",1,2,5,1,1,100,571,0,2127,1,100,1363
"ocbzli",1,3,5,1,1,83,867,0,1510,1,83,355
"ocbzli",1,4,5,-1,1,83,795,0,2606,1,83,361
"ocbzli",1,5,5,1,1,100,579,0,1530,1,100,346
"ocbzli",1,6,5,-1,1,83,531,0,1124,1,83,328
"ocbzli",1,7,5,1,1,100,388,0,1418,1,100,361
"ocbzli",1,8,5,1,1,83,828,0,1366,1,83,336
"ocbzli",1,9,5,1,1,83,546,0,1209,1,83,363
"ocbzli",1,10,5,1,1,100,581,0,1492,1,100,830
"ocbzli",1,11,5,1,1,83,385,0,1281,1,83,582
"ocbzli",1,12,5,-1,1,83,729,0,1458,1,83,324
"ocbzli",1,13,5,1,1,83,577,0,1414,1,83,460
"ocbzli",1,14,5,1,1,83,530,0,996,1,83,284
"ocbzli",1,15,5,-1,1,83,785,0,1057,1,83,360
"ocbzli",1,16,5,-1,0,83,458,0,829,0,83,302
"ocbzli",1,17,5,-1,1,83,665,0,1182,1,83,300
"ocbzli",1,18,5,-1,0,100,405,0,1066,0,100,356
"ocbzli",1,19,5,-1,0,100,609,0,567,0,100,339
"ocbzli",1,20,5,1,1,100,493,0,810,1,100,421
"ocbzli",1,21,5,-1,1,100,351,0,945,1,100,290
"ocbzli",1,22,5,-1,1,100,399,0,637,1,100,400
"ocbzli",1,23,5,-1,1,83,757,0,938,1,83,286
"ocbzli",1,24,5,1,1,100,382,0,652,1,100,290
"ocbzli",1,25,5,-1,1,100,498,0,938,1,100,345
"ocbzli",2,26,20,-1,1,100,946,0,1709,1,100,333
"ocbzli",2,27,20,1,1,100,312,0,804,1,100,286
"ocbzli",2,28,20,1,1,83,1081,0,574,1,83,241
"ocbzli",2,29,20,-1,1,100,591,0,916,1,100,338
"ocbzli",2,30,20,1,1,100,481,0,501,1,100,231
"ocbzli",2,31,20,-1,1,100,424,0,619,1,100,231
"ocbzli",2,32,20,1,1,100,452,0,442,1,100,299
"ocbzli",2,33,20,1,1,100,434,0,374,1,100,245
"ocbzli",2,34,20,1,0,100,468,0,1044,0,100,276
"ocbzli",2,35,20,1,1,100,590,0,378,1,100,323
"ocbzli",2,36,20,1,1,83,334,0,692,1,83,260
"ocbzli",2,37,20,-1,0,83,256,0,607,0,83,218
"ocbzli",2,38,20,1,1,100,404,0,1316,1,100,450
"ocbzli",2,39,20,1,1,100,225,0,777,1,100,375
"ocbzli",2,40,20,-1,0,100,450,0,301,0,100,259
"ocbzli",2,41,20,-1,1,100,497,0,981,1,100,353
"ocbzli",2,42,20,-1,1,100,604,0,660,1,100,275
"ocbzli",2,43,20,-1,1,100,528,0,437,1,100,274
"ocbzli",2,44,20,-1,1,100,342,0,566,1,100,518
"ocbzli",2,45,20,1,1,100,370,0,448,1,100,426
"ocbzli",2,46,20,-1,0,100,447,0,574,0,100,318
"ocbzli",2,47,20,-1,0,100,499,0,392,0,100,267
"ocbzli",2,48,20,-1,1,83,645,0,919,1,83,317
"ocbzli",2,49,20,1,1,100,409,0,537,1,100,321
"ocbzli",2,50,20,-1,0,83,684,0,624,0,83,339
"ocbzli",3,51,5,-1,0,100,383,0,3824,0,100,910
"ocbzli",3,52,5,1,0,100,839,0,420,0,100,262
"ocbzli",3,53,5,1,1,83,346,0,397,1,83,345
"ocbzli",3,54,5,-1,1,100,606,0,363,1,100,328
"ocbzli",3,55,5,1,1,100,559,0,290,1,100,258
"ocbzli",3,56,5,-1,0,100,314,0,353,0,100,221
"ocbzli",3,57,5,1,1,83,289,0,335,1,83,517
"ocbzli",3,58,5,1,1,83,335,0,620,1,83,694
"ocbzli",3,59,5,1,1,83,335,0,1094,1,83,364
"ocbzli",3,60,5,1,1,100,625,0,627,1,100,310
"ocbzli",3,61,5,1,0,100,321,0,428,0,100,495
"ocbzli",3,62,5,-1,0,100,359,0,337,0,100,488
"ocbzli",3,63,5,1,1,83,332,0,1029,1,83,306
"ocbzli",3,64,5,1,1,100,360,0,418,1,83,343
"ocbzli",3,65,5,-1,1,100,302,0,418,1,100,473
"ocbzli",3,66,5,-1,1,100,523,0,330,1,100,327
"ocbzli",3,67,5,-1,1,100,287,0,309,1,100,257
"ocbzli",3,68,5,-1,0,83,398,0,344,0,83,315
"ocbzli",3,69,5,-1,1,100,368,0,1343,1,83,930
"ocbzli",3,70,5,1,1,100,458,0,1034,1,100,308
"ocbzli",3,71,5,-1,1,100,321,0,467,1,100,331
"ocbzli",3,72,5,-1,0,100,320,0,458,0,100,354
"ocbzli",3,73,5,-1,1,100,287,0,580,1,100,812
"ocbzli",3,74,5,1,1,100,517,0,489,1,100,547
"ocbzli",3,75,5,-1,0,83,295,0,834,0,83,740
"ocbzli",4,76,20,-1,1,100,329,0,1031,1,100,281
"ocbzli",4,77,20,1,1,100,336,0,1536,1,100,392
"ocbzli",4,78,20,1,1,100,408,0,1120,1,83,1434
"ocbzli",4,79,20,-1,1,100,346,0,898,1,100,190
"ocbzli",4,80,20,1,0,100,385,0,695,0,100,274
"ocbzli",4,81,20,-1,1,100,334,0,520,1,100,247
"ocbzli",4,82,20,1,1,100,145,0,272,1,100,259
"ocbzli",4,83,20,1,1,100,322,0,421,1,100,233
"ocbzli",4,84,20,1,1,100,369,0,306,1,100,251
"ocbzli",4,85,20,1,1,83,361,0,280,1,83,273
"ocbzli",4,86,20,1,0,100,410,0,410,0,100,278
"ocbzli",4,87,20,-1,1,100,287,0,364,1,100,272
"ocbzli",4,88,20,1,1,100,380,0,600,1,100,310
"ocbzli",4,89,20,1,0,83,1054,0,681,0,83,228
"ocbzli",4,90,20,-1,1,100,291,0,348,1,100,436
"ocbzli",4,91,20,-1,1,100,395,0,360,1,100,413
"ocbzli",4,92,20,-1,0,100,462,0,422,0,100,347
"ocbzli",4,93,20,-1,1,100,326,0,328,1,100,968
"ocbzli",4,94,20,-1,0,100,443,0,441,0,100,255
"ocbzli",4,95,20,1,1,100,377,0,295,1,100,268
"ocbzli",4,96,20,-1,0,100,846,0,445,0,100,346
"ocbzli",4,97,20,-1,1,100,293,0,558,1,100,233
"ocbzli",4,98,20,-1,0,100,705,0,569,0,100,282
"ocbzli",4,99,20,1,1,100,548,0,1751,1,100,317
"ocbzli",4,100,20,-1,0,83,730,0,759,0,83,386
"tzlsew",1,1,5,-1,1,67,1919,1,1585,1,67,1560
"tzlsew",1,2,5,1,1,83,1264,0,758,1,83,413
"tzlsew",1,3,5,-1,1,83,1298,1,852,1,100,1055
"tzlsew",1,4,5,1,1,100,1252,0,1190,1,100,1308
"tzlsew",1,5,5,-1,1,100,1039,0,662,1,100,403
"tzlsew",1,6,5,1,1,100,1296,0,1032,1,100,359
"tzlsew",1,7,5,-1,1,100,1067,0,889,1,100,305
"tzlsew",1,8,5,-1,1,83,1125,1,863,1,100,945
"tzlsew",1,9,5,-1,0,67,1708,1,824,0,67,1392
"tzlsew",1,10,5,1,1,67,1473,0,903,1,67,1197
"tzlsew",1,11,5,-1,1,83,1182,1,1065,1,83,906
"tzlsew",1,12,5,1,1,67,1528,1,812,1,83,1119
"tzlsew",1,13,5,1,1,100,877,0,952,1,100,408
"tzlsew",1,14,5,-1,1,67,1483,1,765,1,83,806
"tzlsew",1,15,5,1,1,67,1056,1,737,1,100,1057
"tzlsew",1,16,5,1,1,67,1049,1,689,1,67,938
"tzlsew",1,17,5,-1,0,67,971,0,701,0,67,484
"tzlsew",1,18,5,-1,0,67,2926,1,459,0,67,1543
"tzlsew",1,19,5,1,0,67,1814,1,805,1,67,939
"tzlsew",1,20,5,-1,0,67,1283,1,321,0,67,983
"tzlsew",1,21,5,1,0,83,985,0,844,0,83,1531
"tzlsew",1,22,5,-1,1,67,1176,1,794,1,67,814
"tzlsew",1,23,5,1,1,67,1197,0,819,1,67,1980
"tzlsew",1,24,5,1,1,67,907,0,764,1,67,300
"tzlsew",1,25,5,-1,1,83,1180,1,566,1,83,882
"tzlsew",2,26,20,-1,1,83,1660,0,1217,1,83,600
"tzlsew",2,27,20,1,1,67,1044,0,596,1,67,359
"tzlsew",2,28,20,-1,1,67,1905,0,827,1,67,516
"tzlsew",2,29,20,1,1,83,2040,0,394,1,83,612
"tzlsew",2,30,20,-1,0,67,2674,0,567,0,67,385
"tzlsew",2,31,20,1,0,83,1298,0,1377,0,83,264
"tzlsew",2,32,20,-1,1,83,804,0,475,1,83,264
"tzlsew",2,33,20,-1,0,67,1412,0,342,0,67,338
"tzlsew",2,34,20,-1,1,67,1272,0,537,1,67,765
"tzlsew",2,35,20,1,1,67,1965,0,706,1,67,460
"tzlsew",2,36,20,-1,0,83,1160,0,661,0,83,483
"tzlsew",2,37,20,1,0,67,1936,0,492,0,67,414
"tzlsew",2,38,20,1,1,83,1542,0,950,1,83,413
"tzlsew",2,39,20,-1,0,67,1653,0,453,0,67,326
"tzlsew",2,40,20,1,1,83,983,0,531,1,83,492
"tzlsew",2,41,20,1,1,100,996,0,404,1,100,293
"tzlsew",2,42,20,-1,0,67,2269,0,378,0,67,21007
"tzlsew",2,43,20,-1,0,67,1591,0,1235,0,67,1273
"tzlsew",2,44,20,1,1,83,1096,0,475,1,83,560
"tzlsew",2,45,20,-1,0,67,984,0,459,0,67,491
"tzlsew",2,46,20,1,1,100,1148,0,309,1,100,262
"tzlsew",2,47,20,-1,1,67,1281,0,420,1,67,310
"tzlsew",2,48,20,1,1,67,1224,0,360,1,67,359
"tzlsew",2,49,20,1,0,67,1514,0,393,0,67,445
"tzlsew",2,50,20,-1,1,67,3235,0,547,1,67,855
"tzlsew",3,51,5,-1,0,67,1133,0,304,0,67,300
"tzlsew",3,52,5,1,1,83,789,0,202,1,83,237
"tzlsew",3,53,5,-1,1,67,1256,0,387,1,67,385
"tzlsew",3,54,5,1,1,83,995,0,346,1,83,283
"tzlsew",3,55,5,-1,0,67,1536,0,371,0,67,559
"tzlsew",3,56,5,1,1,100,836,0,345,1,100,26
"tzlsew",3,57,5,-1,1,83,1153,0,293,1,83,584
"tzlsew",3,58,5,-1,1,67,1408,0,429,1,67,533
"tzlsew",3,59,5,-1,0,67,1530,0,1018,0,67,718
"tzlsew",3,60,5,1,1,67,1251,0,622,1,67,1289
"tzlsew",3,61,5,-1,1,67,1608,0,416,1,67,464
"tzlsew",3,62,5,1,0,83,1415,0,344,0,83,320
"tzlsew",3,63,5,1,1,83,1075,0,442,1,83,773
"tzlsew",3,64,5,-1,1,83,1131,0,398,1,83,494
"tzlsew",3,65,5,1,1,83,1049,0,624,1,83,127
"tzlsew",3,66,5,1,1,83,919,0,476,1,83,641
"tzlsew",3,67,5,-1,1,67,3100,1,763,1,83,704
"tzlsew",3,68,5,-1,1,83,1277,1,784,1,83,1021
"tzlsew",3,69,5,1,1,100,1019,0,556,1,83,1148
"tzlsew",3,70,5,-1,1,67,1929,0,605,1,67,234
"tzlsew",3,71,5,1,1,83,866,0,368,1,83,994
"tzlsew",3,72,5,-1,0,67,962,0,354,0,67,214
"tzlsew",3,73,5,1,1,67,1011,0,379,1,67,474
"tzlsew",3,74,5,1,1,67,1244,0,370,1,67,231
"tzlsew",3,75,5,-1,1,83,1647,0,436,1,83,266
"tzlsew",4,76,20,-1,1,83,1085,0,387,1,83,249
"tzlsew",4,77,20,1,1,83,1517,0,317,1,83,340
"tzlsew",4,78,20,-1,1,83,892,0,113,1,83,245
"tzlsew",4,79,20,1,1,100,2000,0,1456,1,100,142
"tzlsew",4,80,20,-1,1,67,3474,1,651,0,83,1433
"tzlsew",4,81,20,1,1,67,1370,0,279,1,67,238
"tzlsew",4,82,20,-1,1,67,1594,0,330,1,67,278
"tzlsew",4,83,20,-1,0,67,990,0,323,0,67,248
"tzlsew",4,84,20,-1,1,83,1092,0,289,1,83,161
